use O O
many O O
of O O
the O O
same O O
strategies O O
and O O
tools O O
in O O
day-to-day O O
operations O O
, O O
but O O
differ O O
in O O
a O O
number O O
of O O
ways O O
, O O
including O O
materials O O
and O O
clientele O O

Cat O O
and O O
class O O
: O O
what O O
use O O
are O O
these O O
skills O O
to O O
the O O
new O O
legal B-KEY B-KEY
information I-KEY I-KEY
professional I-KEY I-KEY
? O O
This O O
article O O
looks O O
at O O
the O O
cataloguing B-KEY B-KEY
and O O
classification B-KEY B-KEY
skills O I-KEY
taught O O
on O O
information B-KEY B-KEY
studies I-KEY I-KEY
courses I-KEY I-KEY
and O O
the O O
use O O
these O O
skills O O
are O O
to O O
new O O
legal B-KEY B-KEY
information I-KEY I-KEY
professionals I-KEY I-KEY
. O O
The O O
article O O
is O O
based O O
on O O
the O O
opinions O O
of O O
nine O O
new O O
legal B-KEY B-KEY
information I-KEY I-KEY
professionals I-KEY I-KEY
from O O
both O O
academic O O
and O O
law B-KEY B-KEY
firm I-KEY I-KEY
libraries I-KEY I-KEY

Score B-KEY B-KEY
tests I-KEY I-KEY
for O O
zero-inflated O B-KEY
Poisson O I-KEY
models O I-KEY
In O O
many O O
situations O O
count B-KEY B-KEY
data I-KEY I-KEY
have O O
a O O
large O O
proportion O O
of O O
zeros O O
and O O
the O O
zero-inflated O B-KEY
Poisson O I-KEY
regression O I-KEY
-LRB- O O
ZIP O O
-RRB- O O
model O O
may O O
be O O
appropriate O O
. O O
A O O
simple O O
score B-KEY B-KEY
test I-KEY I-KEY
for O O
zero-inflation O O
, O O
comparing O O
the O O
ZIP O B-KEY
model O I-KEY
with O O
a O O
constant O O
proportion O O
of O O
excess B-KEY O
zeros I-KEY O
to O O
a O O
standard O O
Poisson O O
regression O O
model O O
, O O
was O O
given O O
by O O
van O O
den O O
Broek O O
-LRB- O O
1995 O O
-RRB- O O
. O O
We O O
extend O O
this O O
test O O
to O O
the O O
more O O
general O O
situation O O
where O O
the O O
zero B-KEY B-KEY
probability I-KEY I-KEY
is O O
allowed O O
to O O
depend O O
on O O
covariates B-KEY B-KEY
. O O
The O O
performance O O
of O O
this O O
test O O
is O O
evaluated O O
using O O
a O O
simulation B-KEY O
study O O
. O O
To O O
identify O O
potentially O O
important O O
covariates B-KEY B-KEY
in O O
the O O
zero-inflation O B-KEY
model O I-KEY
a O O
composite B-KEY B-KEY
test I-KEY I-KEY
is O O
proposed O O
. O O
The O O
use O O
of O O
the O O
general O O
score B-KEY O
test I-KEY O
and O O
the O O
composite O O
procedure O O
is O O
illustrated O O
on O O
two O O
examples O O
from O O
the O O
literature O O
. O O
The O O
composite O B-KEY
score B-KEY I-KEY
test I-KEY I-KEY
is O O
found O O
to O O
suggest O O
appropriate O O
models O O

Succession O B-KEY
in O O
standardization B-KEY B-KEY
: O O
grafting O O
XML B-KEY B-KEY
onto O O
SGML B-KEY B-KEY
Succession O O
in O O
standardization B-KEY B-KEY
is O O
often O O
a O O
problem O O
. O O
The O O
advantages O O
of O O
improvements O O
must O O
be O O
weighed O O
against O O
those O O
of O O
compatibility O O
. O O
If O O
compatibility O O
considerations O O
dominate O O
, O O
a O O
grafting B-KEY O
process I-KEY O
takes O O
place O O
. O O
According O O
to O O
our O O
taxonomy O O
of O O
succession O O
, O O
there O O
are O O
three O O
types O O
of O O
outcomes O O
. O O
A O O
Type B-KEY B-KEY
I I-KEY I-KEY
succession I-KEY I-KEY
, O O
where O O
grafting O B-KEY
is O O
successful O O
, O O
entails O O
compatibility O O
between O O
successors O O
, O O
technical O O
paradigm O O
compliance O O
and O O
continuity O O
in O O
the O O
standards B-KEY O
trajectory O O
. O O
In O O
this O O
paper O O
, O O
we O O
examine O O
issues O O
of O O
succession O O
and O O
focus O O
on O O
the O O
Extensible B-KEY B-KEY
Markup I-KEY I-KEY
Language I-KEY I-KEY
-LRB- O O
XML B-KEY B-KEY
-RRB- O O
. O O
It O O
was O O
to O O
be O O
grafted O O
on O O
the O O
Standard B-KEY O
Generalized O O
Markup O O
Language O O
-LRB- O O
SGML O B-KEY
-RRB- O O
, O O
a O O
stable O O
standard O O
since O O
1988 O O
. O O
However O O
, O O
XML B-KEY B-KEY
was O O
a O O
profile O O
, O O
a O O
subset O O
and O O
an O O
extension O O
of O O
SGML B-KEY B-KEY
-LRB- O O
1988 O O
-RRB- O O
. O O
Adaptation O O
of O O
SGML B-KEY B-KEY
was O O
needed O O
-LRB- O O
SGML B-KEY B-KEY
1999 O O
-RRB- O O
to O O
forge O O
full O O
-LRB- O O
downward O O
-RRB- O O
compatibility O O
with O O
XML B-KEY B-KEY
-LRB- O O
1998 O O
-RRB- O O
. O O
We O O
describe O O
the O O
grafting O O
efforts O O
and O O
analyze O O
their O O
outcomes O O
. O O
Our O O
conclusion O O
is O O
that O O
although O O
SGML B-KEY B-KEY
was O O
a O O
technical O O
exemplar O O
for O O
XML B-KEY B-KEY
developers O O
, O O
full O O
compatibility O O
was O O
not O O
achieved O O
. O O
The O O
widespread O O
use O O
of O O
HyperText O B-KEY
Mark-up O I-KEY
Language O I-KEY
-LRB- O O
HTML O B-KEY
-RRB- O O
exemplified O O
the O O
desirability O O
of O O
simplicity O O
in O O
XML B-KEY B-KEY
, O O
standardization B-KEY B-KEY
. O O
This O O
and O O
HTML O B-KEY
's O O
user O O
market O O
largely O O
explain O O
the O O
discontinuity O O
in O O
SGML-XML O O
succession O O

Does O O
social O B-KEY
capital O I-KEY
determine O O
innovation B-KEY B-KEY
? O O
To O O
what O O
extent O O
? O O
This O O
paper O O
deals O O
with O O
two O O
questions O O
: O O
Does O O
social O O
capital O O
determine O O
innovation B-KEY B-KEY
in O O
manufacturing B-KEY B-KEY
firms I-KEY I-KEY
? O O
If O O
it O O
is O O
the O O
case O O
, O O
to O O
what O O
extent O O
? O O
To O O
deal O O
with O O
these O O
questions O O
, O O
we O O
review O O
the O O
literature O O
on O O
innovation B-KEY B-KEY
in O O
order O O
to O O
see O O
how O O
social O O
capital O O
came O O
to O O
be O O
added O O
to O O
the O O
other O O
forms O O
of O O
capital O O
as O O
an O O
explanatory O B-KEY
variable O I-KEY
of O O
innovation B-KEY B-KEY
. O O
In O O
doing O O
so O O
, O O
we O O
have O O
been O O
led O O
to O O
follow O O
the O O
dominating O O
view O O
of O O
the O O
literature O O
on O O
social O O
capital O O
and O O
innovation B-KEY B-KEY
which O O
claims O O
that O O
social O O
capital O O
can O O
not O O
be O O
captured O O
through O O
a O O
single O O
indicator O O
, O O
but O O
that O O
it O O
actually O O
takes O O
many O O
different O O
forms O O
that O O
must O O
be O O
accounted O O
for O O
. O O
Therefore O O
, O O
to O O
the O O
traditional O O
explanatory O B-KEY
variables O I-KEY
of O O
innovation B-KEY B-KEY
, O O
we O O
have O O
added O O
five O O
forms O O
of O O
structural B-KEY B-KEY
social I-KEY I-KEY
capital I-KEY I-KEY
-LRB- O O
business B-KEY B-KEY
network I-KEY I-KEY
assets I-KEY I-KEY
, O O
information B-KEY B-KEY
network I-KEY I-KEY
assets I-KEY I-KEY
, O O
research B-KEY B-KEY
network I-KEY I-KEY
assets I-KEY I-KEY
, O O
participation B-KEY B-KEY
assets I-KEY I-KEY
, O O
and O O
relational B-KEY B-KEY
assets I-KEY I-KEY
-RRB- O O
and O O
one O O
form O O
of O O
cognitive B-KEY B-KEY
social I-KEY I-KEY
capital I-KEY I-KEY
-LRB- O O
reciprocal B-KEY B-KEY
trust I-KEY I-KEY
-RRB- O O
. O O
In O O
a O O
context O O
where O O
empirical O O
investigations O O
regarding O O
the O O
relations O O
between O O
social O O
capital O O
and O O
innovation B-KEY B-KEY
are O O
still O O
scanty O O
, O O
this O O
paper O O
makes O O
contributions O O
to O O
the O O
advancement O O
of O O
knowledge O O
in O O
providing O O
new O O
evidence O O
regarding O O
the O O
impact O O
and O O
the O O
extent O O
of O O
social O O
capital O O
on O O
innovation B-KEY B-KEY
at O O
the O O
two O O
decisionmaking O O
stages O O
considered O O
in O O
this O O
study O O

Design O O
of O O
an O O
adaptive B-KEY B-KEY
vibration I-KEY I-KEY
absorber I-KEY I-KEY
to O O
reduce O O
electrical B-KEY B-KEY
transformer I-KEY I-KEY
structural B-KEY B-KEY
vibration I-KEY I-KEY
This O O
paper O O
considers O O
the O O
design O O
of O O
a O O
vibration O B-KEY
absorber O I-KEY
to O O
reduce O O
structural B-KEY B-KEY
vibration I-KEY I-KEY
at O O
multiple O B-KEY
frequencies O I-KEY
, O O
with O O
an O O
enlarged O B-KEY
bandwidth B-KEY I-KEY
control I-KEY I-KEY
at O O
these O O
target O O
frequencies O O
. O O
While O O
the O O
basic O O
absorber O O
is O O
a O O
passive O O
device O O
a O O
control O O
system O O
has O O
been O O
added O O
to O O
facilitate O O
tuning O O
, O O
effectively O O
giving O O
the O O
combination O O
of O O
a O O
passive O O
and O O
active O O
device O O
, O O
which O O
leads O O
to O O
far O O
greater O O
stability O O
and O O
robustness O B-KEY
. O O
Experimental O O
results O O
demonstrating O O
the O O
effectiveness O O
of O O
the O O
absorber O O
are O O
also O O
described O O

Operator B-KEY B-KEY
splitting I-KEY I-KEY
and O O
approximate B-KEY B-KEY
factorization I-KEY I-KEY
for O O
taxis-diffusion-reaction B-KEY B-KEY
models I-KEY I-KEY
In O O
this O O
paper O O
we O O
consider O O
the O O
numerical B-KEY B-KEY
solution I-KEY I-KEY
of O O
2D O B-KEY
systems O I-KEY
of O O
certain O O
types O O
of O O
taxis-diffusion-reaction O B-KEY
equations O I-KEY
from O O
mathematical B-KEY B-KEY
biology I-KEY I-KEY
. O O
By O O
spatial B-KEY B-KEY
discretization I-KEY I-KEY
these O O
PDE B-KEY B-KEY
systems I-KEY I-KEY
are O O
approximated O O
by O O
systems O O
of O O
positive O O
, O O
nonlinear B-KEY B-KEY
ODEs I-KEY I-KEY
-LRB- O O
Method O O
of O O
Lines O O
-RRB- O O
. O O
The O O
aim O O
of O O
this O O
paper O O
is O O
to O O
examine O O
the O O
numerical B-KEY B-KEY
integration I-KEY I-KEY
of O O
these O O
ODE O O
systems O O
for O O
low O O
to O O
moderate O O
accuracy O O
by O O
means O O
of O O
splitting O O
techniques O O
. O O
An O O
important O O
consideration O O
is O O
maintenance O O
of O O
positivity O O
. O O
We O O
apply O O
operator B-KEY B-KEY
splitting I-KEY I-KEY
and O O
approximate B-KEY B-KEY
matrix I-KEY I-KEY
factorization I-KEY I-KEY
using O O
low O O
order O O
explicit O O
Runge-Kutta B-KEY O
methods I-KEY O
and O O
linearly B-KEY B-KEY
implicit I-KEY I-KEY
Runge-Kutta-Rosenbrock I-KEY I-KEY
methods I-KEY I-KEY
. O O
As O O
a O O
reference O O
method O O
the O O
general O O
purpose O O
solver O O
VODPK O O
is O O
applied O O

A O O
maximum-likelihood B-KEY B-KEY
surface I-KEY I-KEY
estimator I-KEY I-KEY
for O O
dense B-KEY B-KEY
range I-KEY I-KEY
data I-KEY I-KEY
Describes O O
how O O
to O O
estimate O O
3D B-KEY B-KEY
surface I-KEY I-KEY
models I-KEY I-KEY
from O O
dense O O
sets O O
of O O
noisy B-KEY B-KEY
range I-KEY I-KEY
data I-KEY I-KEY
taken O O
from O O
different O O
points O O
of O O
view O O
, O O
i.e. O O
, O O
multiple O B-KEY
range O I-KEY
maps O I-KEY
. O O
The O O
proposed O O
method O O
uses O O
a O O
sensor B-KEY B-KEY
model I-KEY I-KEY
to O O
develop O O
an O O
expression O O
for O O
the O O
likelihood O O
of O O
a O O
3D O O
surface O O
, O O
conditional O O
on O O
a O O
set O O
of O O
noisy B-KEY B-KEY
range I-KEY I-KEY
measurements I-KEY I-KEY
. O O
Optimizing O O
this O O
likelihood O O
with O O
respect O O
to O O
the O O
model O O
parameters O O
provides O O
an O O
unbiased O O
and O O
efficient O O
estimator O O
. O O
The O O
proposed O O
numerical O O
algorithms O O
make O O
this O O
estimation O O
computationally O O
practical O O
for O O
a O O
wide O O
variety O O
of O O
circumstances O O
. O O
The O O
results O O
from O O
this O O
method O O
compare O O
favorably O O
with O O
state-of-the-art O O
approaches O O
that O O
rely O O
on O O
the O O
closest-point O O
or O O
perpendicular O B-KEY
distance O I-KEY
metric O I-KEY
, O O
a O O
convenient O O
heuristic B-KEY O
that O O
produces O O
biased B-KEY B-KEY
solutions I-KEY I-KEY
and O O
fails O O
completely O O
when O O
surfaces O O
are O O
not O O
sufficiently O O
smooth O O
, O O
as O O
in O O
the O O
case O O
of O O
complex B-KEY B-KEY
scenes I-KEY I-KEY
or O O
noisy B-KEY B-KEY
range I-KEY I-KEY
measurements I-KEY I-KEY
. O O
Empirical O O
results O O
on O O
both O O
simulated O O
and O O
real B-KEY B-KEY
ladar I-KEY I-KEY
data I-KEY I-KEY
demonstrate O O
the O O
effectiveness O O
of O O
the O O
proposed O O
method O O
for O O
several O O
different O O
types O O
of O O
problems O O
. O O
Furthermore O O
, O O
the O O
proposed O O
method O O
offers O O
a O O
general O O
framework O O
that O O
can O O
accommodate O O
extensions O O
to O O
include O O
surface O O
priors O O
, O O
more O O
sophisticated O O
noise O B-KEY
models O I-KEY
, O O
and O O
other O O
sensing O O
modalities O O
, O O
such O O
as O O
sonar B-KEY B-KEY
or O O
synthetic B-KEY B-KEY
aperture I-KEY I-KEY
radar I-KEY I-KEY

Active B-KEY B-KEY
vibration I-KEY I-KEY
control I-KEY I-KEY
of O O
piezolaminated B-KEY B-KEY
smart I-KEY I-KEY
beams I-KEY I-KEY
This O O
paper O O
deals O O
with O O
the O O
active B-KEY B-KEY
vibration I-KEY I-KEY
control I-KEY I-KEY
of O O
beam B-KEY B-KEY
like I-KEY I-KEY
structures I-KEY I-KEY
with O O
distributed O B-KEY
piezoelectric O I-KEY
sensor O I-KEY
and O O
actuator O B-KEY
layers O I-KEY
bonded O O
on O O
top O O
and O O
bottom B-KEY O
surfaces I-KEY O
of O O
the O O
beam O O
. O O
A O O
finite B-KEY B-KEY
element I-KEY I-KEY
model I-KEY I-KEY
based O O
on O O
Euler-Bernoulli B-KEY B-KEY
beam I-KEY I-KEY
theory I-KEY I-KEY
has O O
been O O
developed O O
. O O
The O O
contribution O O
of O O
the O O
piezoelectric O B-KEY
sensor O I-KEY
and O O
actuator O O
layers O O
on O O
the O O
mass B-KEY B-KEY
and O O
stiffness B-KEY B-KEY
of O O
the O O
beam O O
is O O
considered O O
. O O
Three O O
types O O
of O O
classical O B-KEY
control O I-KEY
strategies O I-KEY
, O O
namely O O
direct B-KEY B-KEY
proportional I-KEY I-KEY
feedback I-KEY I-KEY
, O O
constant-gain B-KEY B-KEY
negative I-KEY I-KEY
velocity I-KEY I-KEY
feedback I-KEY I-KEY
and O O
Lyapunov B-KEY B-KEY
feedback I-KEY I-KEY
and O O
an O O
optimal B-KEY B-KEY
control I-KEY I-KEY
strategy I-KEY I-KEY
, O O
linear B-KEY B-KEY
quadratic I-KEY I-KEY
regulator I-KEY I-KEY
-LRB- O O
LQR O O
-RRB- O O
scheme O O
are O O
applied O O
to O O
study O O
their O O
control B-KEY O
effectiveness I-KEY O
. O O
Also O O
, O O
the O O
control O O
performance O O
with O O
different O O
types O O
of O O
loading O O
, O O
such O O
as O O
impulse B-KEY B-KEY
loading I-KEY I-KEY
, O O
step B-KEY B-KEY
loading I-KEY I-KEY
, O O
harmonic O O
and O O
random B-KEY B-KEY
loading I-KEY I-KEY
is O O
studied O O

Updating O O
systems O O
for O O
monitoring O O
and O O
controlling O O
power O O
equipment O O
on O O
the O O
basis O O
of O O
the O O
firmware O B-KEY
system O I-KEY
SARGON O O
The O O
economic O O
difficulties O O
experienced O O
by O O
the O O
power B-KEY B-KEY
industry I-KEY I-KEY
of O O
Russia B-KEY B-KEY
has O O
considerably O O
retarded O O
the O O
speed O O
of O O
commissioning O O
new O O
capacities O O
and O O
reconstructing O O
equipment O O
in O O
service O O
. O O
The O O
increasing O O
deterioration O O
of O O
the O O
equipment O O
at O O
power O O
stations O O
makes O O
the O O
problem O O
of O O
its O O
updating O O
very O O
acute O O
. O O
The O O
main O O
efforts O O
of O O
organizations O O
working O O
in O O
the O O
power B-KEY O
industry I-KEY O
are O O
now O O
focused O O
on O O
updating O O
all O O
kinds O O
of O O
equipment O O
installed O O
at O O
power O O
installations O O
. O O
The O O
necessary O O
condition O O
for O O
the O O
efficient O O
operation O O
of O O
power O O
equipment O O
is O O
to O O
carry O O
out O O
serious O O
modernization O O
of O O
systems O O
for O O
monitoring O O
and O O
control O O
-LRB- O O
SMC O O
-RRB- O O
of O O
technological O O
processes O O
. O O
The O O
specialists O O
at O O
ZAO B-KEY B-KEY
NVT-Avtomatika I-KEY I-KEY
have O O
developed O O
efficient O O
technology O O
for O O
updating O O
the O O
SMC O O
on O O
the O O
basis O O
of O O
the O O
firmware O B-KEY
system O I-KEY
SARGON O B-KEY
which O O
ensures O O
the O O
fast O O
introduction O O
of O O
high-quality O O
systems O O
of O O
automation O O
with O O
a O O
minimal O O
payback O O
time O O
of O O
the O O
capital O O
outlay O O
. O O
This O O
paper O O
discusses O O
the O O
updating O O
of O O
equipment O O
using O O
SARGON O O

More O O
than O O
the O O
money O O
-LSB- O O
software B-KEY B-KEY
project I-KEY I-KEY
-RSB- O O
Experiences O O
creating O O
budgets B-KEY B-KEY
for O O
large O B-KEY
software B-KEY I-KEY
projects I-KEY I-KEY
have O O
taught O O
manufacturers O O
that O O
it O O
is O O
not O O
about O O
the O O
money O O
- O O
it O O
is O O
about O O
what O O
one O O
really O O
needs O O
. O O
Before O O
a O O
company O O
can O O
begin O O
to O O
build O O
a O O
budget B-KEY B-KEY
for O O
a O O
software O O
. O O
project O O
, O O
it O O
has O O
to O O
have O O
a O O
good O O
understanding O O
of O O
what O O
business O O
issues O O
need O O
to O O
be O O
addressed O O
and O O
what O O
the O O
business O O
objectives O O
are O O
. O O
This O O
step O O
is O O
critical O O
because O O
it O O
defines O O
the O O
business O B-KEY
goals O I-KEY
, O O
outlines O O
the O O
metrics O O
for O O
success O O
, O O
sets O O
the O O
scope O O
for O O
the O O
project O O
, O O
and O O
defines O O
the O O
criteria O O
for O O
selecting O O
the O O
right O O
software O O

Stability O O
of O O
W-methods O O
with O O
applications O O
to O O
operator B-KEY B-KEY
splitting I-KEY I-KEY
and O O
to O O
geometric B-KEY B-KEY
theory I-KEY I-KEY
We O O
analyze O O
the O O
stability O O
properties O O
of O O
W-methods O O
applied O O
to O O
the O O
parabolic B-KEY B-KEY
initial I-KEY I-KEY
value I-KEY I-KEY
problem I-KEY I-KEY
u O O
' O O
+ O O
Au O O
= O O
Bu O O
. O O
We O O
work O O
in O O
an O O
abstract B-KEY B-KEY
Banach I-KEY I-KEY
space I-KEY I-KEY
setting O O
, O O
assuming O O
that O O
A O O
is O O
the O O
generator O O
of O O
an O O
analytic B-KEY B-KEY
semigroup I-KEY I-KEY
and O O
that O O
B O O
is O O
relatively O O
bounded O O
with O O
respect O O
to O O
A O O
. O O
Since O O
W-methods O O
treat O O
the O O
term O O
with O O
A O O
implicitly O O
, O O
whereas O O
the O O
term O O
involving O O
B O O
is O O
discretized O O
in O O
an O O
explicit O O
way O O
, O O
they O O
can O O
be O O
regarded O O
as O O
splitting O O
methods O O
. O O
As O O
an O O
application O O
of O O
our O O
stability O O
results O O
, O O
convergence O O
for O O
nonsmooth B-KEY B-KEY
initial I-KEY I-KEY
data I-KEY I-KEY
is O O
shown O O
. O O
Moreover O O
, O O
the O O
layout O O
of O O
a O O
geometric B-KEY B-KEY
theory I-KEY I-KEY
for O O
discretizations O O
of O O
semilinear O B-KEY
parabolic O I-KEY
problems O I-KEY
u O O
' O O
+ O O
Au O O
= O O
f O O
-LRB- O O
u O O
-RRB- O O
is O O
presented O O

Efficient O O
combinational B-KEY B-KEY
verification I-KEY I-KEY
using O O
overlapping B-KEY B-KEY
local I-KEY I-KEY
BDDs I-KEY I-KEY
and O O
a O O
hash B-KEY B-KEY
table I-KEY I-KEY
We O O
propose O O
a O O
novel O O
methodology O O
that O O
combines O O
local O B-KEY
BDDs O I-KEY
-LRB- O O
binary B-KEY B-KEY
decision I-KEY I-KEY
diagrams I-KEY I-KEY
-RRB- O O
with O O
a O O
hash B-KEY B-KEY
table I-KEY I-KEY
for O O
very O O
efficient O O
verification O O
of O O
combinational O B-KEY
circuits O I-KEY
. O O
The O O
main O O
purpose O O
of O O
this O O
technique O O
is O O
to O O
remove O O
the O O
considerable O O
overhead O O
associated O O
with O O
case-by-case B-KEY B-KEY
verification I-KEY I-KEY
of O O
internal B-KEY B-KEY
node I-KEY I-KEY
pairs I-KEY I-KEY
in O O
typical O O
internal B-KEY O
correspondence I-KEY O
based I-KEY O
verification I-KEY O
methods O O
. O O
Two O O
heuristics B-KEY B-KEY
based O O
on O O
the O O
number O O
of O O
structural B-KEY B-KEY
levels I-KEY I-KEY
of O O
circuitry O O
looked O O
at O O
and O O
the O O
total O O
number O O
of O O
nodes O O
in O O
the O O
BDD B-KEY B-KEY
manager I-KEY I-KEY
are O O
used O O
to O O
control O O
the O O
BDD B-KEY O
sizes I-KEY O
and O O
introduce O O
new O O
cutsets B-KEY O
based O O
on O O
already O O
found O O
equivalent O O
nodes O O
. O O
We O O
verify O O
the O O
ISCAS85 B-KEY B-KEY
benchmark I-KEY I-KEY
circuits I-KEY I-KEY
and O O
demonstrate O O
significant O O
speedup O O
over O O
existing O O
methods O O
. O O
We O O
also O O
verify O O
several O O
hard B-KEY B-KEY
industrial I-KEY I-KEY
circuits I-KEY I-KEY
and O O
show O O
our O O
superiority O O
in O O
extracting O O
internal B-KEY B-KEY
equivalences I-KEY I-KEY

Development O O
of O O
visual B-KEY B-KEY
design I-KEY I-KEY
steering I-KEY I-KEY
as O O
an O O
aid O O
in O O
large-scale B-KEY B-KEY
multidisciplinary I-KEY I-KEY
design I-KEY I-KEY
optimization I-KEY I-KEY
. O O
II O O
. O O
Method B-KEY B-KEY
validation I-KEY I-KEY
For O O
pt O O
. O O
I O O
see O O
ibid. O O
, O O
pp. O O
412-24 O O
. O O
Graph B-KEY B-KEY
morphing I-KEY I-KEY
, O O
the O O
first O O
concept O O
developed O O
under O O
the O O
newly O O
proposed O O
paradigm O O
of O O
visual B-KEY B-KEY
design I-KEY I-KEY
steering I-KEY I-KEY
-LRB- O O
VDS O O
-RRB- O O
, O O
is O O
applied O O
to O O
optimal B-KEY B-KEY
design I-KEY I-KEY
problems I-KEY I-KEY
. O O
Graph B-KEY B-KEY
morphing I-KEY I-KEY
, O O
described O O
in O O
Part O O
I O O
of O O
this O O
paper O O
, O O
can O O
be O O
used O O
to O O
provide O O
insights O O
to O O
a O O
designer O O
to O O
improve O O
efficiency O B-KEY
, O O
reliability B-KEY B-KEY
, O O
and O O
accuracy B-KEY O
of O O
an O O
optimal O O
design O O
in O O
less O O
cycle B-KEY O
time I-KEY O
. O O
It O O
is O O
demonstrated O O
in O O
this O O
part O O
of O O
the O O
paper O O
that O O
graph B-KEY B-KEY
morphing I-KEY I-KEY
can O O
be O O
used O O
to O O
provide O O
insights O O
into O O
design B-KEY B-KEY
variable I-KEY I-KEY
impact I-KEY I-KEY
, O O
constraint B-KEY B-KEY
redundancy I-KEY I-KEY
, O O
reasonable O O
values O O
for O O
constraint B-KEY B-KEY
allowable I-KEY I-KEY
limits I-KEY I-KEY
, O O
and O O
function B-KEY B-KEY
smoothness I-KEY I-KEY
, O O
that O O
otherwise O O
might O O
not O O
be O O
attainable O O

Direct B-KEY B-KEY
aperture I-KEY I-KEY
optimization I-KEY I-KEY
: O O
A O O
turnkey B-KEY B-KEY
solution I-KEY I-KEY
for O O
step-and-shoot B-KEY B-KEY
IMRT I-KEY I-KEY
IMRT B-KEY B-KEY
treatment I-KEY I-KEY
plans I-KEY I-KEY
for O O
step-and-shoot O B-KEY
delivery O I-KEY
have O O
traditionally O O
been O O
produced O O
through O O
the O O
optimization O O
of O O
intensity B-KEY B-KEY
distributions I-KEY I-KEY
-LRB- O O
or O O
maps B-KEY O
-RRB- O O
for O O
each O O
beam B-KEY O
angle I-KEY O
. O O
The O O
optimization B-KEY B-KEY
step I-KEY I-KEY
is O O
followed O O
by O O
the O O
application O O
of O O
a O O
leaf-sequencing B-KEY B-KEY
algorithm I-KEY I-KEY
that O O
translates O O
each O O
intensity B-KEY B-KEY
map I-KEY I-KEY
into O O
a O O
set O O
of O O
deliverable O B-KEY
aperture O I-KEY
shapes O I-KEY
. O O
In O O
this O O
article O O
, O O
we O O
introduce O O
an O O
automated B-KEY B-KEY
planning I-KEY I-KEY
system I-KEY I-KEY
in O O
which O O
we O O
bypass O O
the O O
traditional O O
intensity O O
optimization O O
, O O
and O O
instead O O
directly O O
optimize O O
the O O
shapes O O
and O O
the O O
weights O O
of O O
the O O
apertures O O
. O O
We O O
call O O
this O O
approach O O
`` O O
direct B-KEY B-KEY
aperture I-KEY I-KEY
optimization I-KEY I-KEY
. O O
'' O O
This O O
technique O O
allows O O
the O O
user O O
to O O
specify O O
the O O
maximum O O
number O O
of O O
apertures O O
per O O
beam O O
direction O O
, O O
and O O
hence O O
provides O O
significant O O
control O O
over O O
the O O
complexity O O
of O O
the O O
treatment O O
delivery O O
. O O
This O O
is O O
possible O O
because O O
the O O
machine B-KEY B-KEY
dependent I-KEY I-KEY
delivery I-KEY I-KEY
constraints I-KEY I-KEY
imposed O O
by O O
the O O
MLC B-KEY O
are O O
enforced O O
within O O
the O O
aperture B-KEY B-KEY
optimization I-KEY I-KEY
algorithm I-KEY I-KEY
rather O O
than O O
in O O
a O O
separate O O
leaf-sequencing O O
step O O
. O O
The O O
leaf B-KEY O
settings I-KEY O
and O O
the O O
aperture B-KEY B-KEY
intensities I-KEY I-KEY
are O O
optimized O O
simultaneously O O
using O O
a O O
simulated B-KEY B-KEY
annealing I-KEY I-KEY
algorithm I-KEY I-KEY
. O O
We O O
have O O
tested O O
direct B-KEY B-KEY
aperture I-KEY I-KEY
optimization I-KEY I-KEY
on O O
a O O
variety O O
of O O
patient B-KEY B-KEY
cases I-KEY I-KEY
using O O
the O O
EGS4/BEAM B-KEY B-KEY
Monte I-KEY I-KEY
Carlo I-KEY I-KEY
package I-KEY I-KEY
for O O
our O O
dose B-KEY B-KEY
calculation I-KEY I-KEY
engine I-KEY I-KEY
. O O
The O O
results O O
demonstrate O O
that O O
direct B-KEY B-KEY
aperture I-KEY I-KEY
optimization I-KEY I-KEY
can O O
produce O O
highly B-KEY B-KEY
conformal I-KEY I-KEY
step-and-shoot I-KEY I-KEY
treatment I-KEY I-KEY
plans I-KEY I-KEY
using O O
only O O
three O O
to O O
five O O
apertures O O
per O O
beam O O
direction O O
. O O
As O O
compared O O
with O O
traditional O O
optimization O O
strategies O O
, O O
our O O
studies O O
demonstrate O O
that O O
direct B-KEY B-KEY
aperture I-KEY I-KEY
optimization I-KEY I-KEY
can O O
result O O
in O O
a O O
significant O O
reduction O O
in O O
both O O
the O O
number O O
of O O
beam B-KEY O
segments I-KEY O
and O O
the O O
number O O
of O O
monitor B-KEY O
units I-KEY O
. O O
Direct B-KEY B-KEY
aperture I-KEY I-KEY
optimization I-KEY I-KEY
therefore O O
produces O O
highly B-KEY O
efficient I-KEY O
treatment I-KEY O
deliveries I-KEY O
that O O
maintain O O
the O O
full B-KEY B-KEY
dosimetric I-KEY I-KEY
benefits I-KEY I-KEY
of O O
IMRT O O

Setup O B-KEY
cost O I-KEY
and O O
lead B-KEY B-KEY
time I-KEY I-KEY
reductions I-KEY I-KEY
on O O
stochastic B-KEY B-KEY
inventory I-KEY I-KEY
models I-KEY I-KEY
with O O
a O O
service B-KEY B-KEY
level I-KEY I-KEY
constraint I-KEY I-KEY
The O O
stochastic B-KEY B-KEY
inventory I-KEY I-KEY
models I-KEY I-KEY
analyzed O O
in O O
this O O
paper O O
explore O O
the O O
problem O O
of O O
